STATE,CY_Qtr,facility_count,avg_days_reported,total_resident_days,avg_daily_census,MDScensus,Total_Nurse_Hours,Total_RN_Hours,Total_Nurse_Care_Hours,Total_RN_Care_Hours,Total_Nurse_Assistant_Hours,Total_Contract_Hours,Total_Nurse_HPRD,RN_HPRD,Nurse_Care_HPRD,RN_Care_HPRD,Nurse_Assistant_HPRD,Contract_Percentage,Direct_Care_Percentage,Total_RN_Percentage,Nurse_Aide_Percentage
AK,2022Q1,14,90.0,57036.0,45.26666666666666,633.7333333333333,344546.63,106984.73,314212.81000000006,78121.67,202856.03000000003,33360.600000000006,6.040862437758609,1.8757404095658885,5.509026053720458,1.3696905463216211,3.556631425766183,9.682463009433588,91.19601895395118,31.05087111140806,58.87621945395317
AK,2022Q2,16,91.0,60360.0,41.45604395604395,663.2967032967033,355291.54000000004,103368.0,327562.37,77679.09,213659.93,41925.62999999999,5.88620841616965,1.712524850894632,5.426811961563949,1.2869299204771372,3.539760271703115,11.800345710455131,92.19537566247706,29.093853459049424,60.13650930162875
AK,2022Q3,16,92.0,60606.0,41.172554347826086,658.7608695652174,352700.22,102322.81,323875.47,75665.59,215171.19,37382.91,5.819559449559449,1.6883280533280536,5.343950598950599,1.2484834834834837,3.5503281853281847,10.599060584651747,91.82740798970865,29.01126911687212,61.00682046640061
AK,2022Q4,15,92.0,58087.0,42.09202898550724,631.3804347826087,348328.62,107134.03,317567.21,78211.15000000001,204651.09000000003,36935.66,5.996670855785288,1.8443718904402016,5.467096080017903,1.346448430802073,3.5231822955222345,10.603682235470632,91.16885371061385,30.756597031848838,58.75230407423887
AK,2023Q1,13,90.0,56251.0,48.07777777777778,625.0111111111111,332173.62,101678.51,304601.0199999999,76406.06000000001,196035.35,35885.53,5.90520381859878,1.807585820696521,5.415032977191514,1.3583058078967487,3.4850109331389665,10.803245001815617,91.6993408447064,30.610049648132804,59.01592968159242
AK,2023Q2,15,91.0,59256.0,43.410989010989006,651.1648351648352,363442.45,105238.48,334250.75999999995,79539.28999999998,221261.52,38588.060000000005,6.133428682327528,1.7759970298366412,5.640791818550019,1.3422993452139864,3.733993519643581,10.61737834972222,91.96800208671276,28.956023161301054,60.87938269181269
AK,2023Q3,15,92.0,56209.0,40.731159420289856,610.9673913043479,349520.33,98897.29,321864.1699999999,73637.19,212778.66,44193.7,6.218227152235406,1.7594564927324807,5.726203454962727,1.3100604885338647,3.785490935615293,12.644099986973576,92.0873958891032,28.29514666571756,60.877334374226535
AK,2023Q4,17,92.0,60322.0,38.5690537084399,655.6739130434783,384217.1700000001,105368.55999999998,355083.81000000006,77478.06999999999,231750.19,66402.57,6.369436855541927,1.746768343224694,5.886472762839429,1.2844081761214812,3.84188505023043,17.28256183866015,92.41747577288126,27.42421948503758,60.3174996057568
AK,2024Q1,15,91.0,58689.0,42.9956043956044,644.934065934066,367300.45,105821.8,339548.28,80615.1,219205.05,44039.67,6.258420658044948,1.803094276610608,5.785552318151613,1.3735981188979196,3.735027858712876,11.990094213061814,92.4442864145688,28.81069162861085,59.68003850798441
AK,2024Q2,14,91.0,57965.0,45.49843014128728,636.978021978022,348513.12000000005,103138.01,322340.65,79131.59,204844.36000000004,35651.02,6.0124751142931085,1.779315276459933,5.560953161390494,1.3651615630121623,3.533931855430001,10.229462810467506,92.49024828677898,29.59372375995486,58.77665667220792
AK,2024Q3,17,92.0,63015.0,40.29092071611253,684.945652173913,379143.05,111587.96,354448.95,87365.76999999999,224448.34,48719.18,6.016711100531619,1.770815837499008,5.624834563199238,1.386428152027295,3.561824010156312,12.849814865391837,93.4868646543831,29.43162481812604,59.19885383630268
AK,2024Q4,14,92.0,53243.0,41.33773291925464,578.7282608695652,328004.7800000001,99443.06999999998,306170.2,77608.48999999999,191857.59000000003,41331.600000000006,6.160524012546252,1.8677210149691037,5.750431042578367,1.457628045001221,3.6034331273594655,12.600913925705592,93.34321286415395,30.31756732325668,58.49231526442998
AK,2025Q1,18,90.0,64859.0,40.03641975308641,720.6555555555556,399366.5900000001,116874.33000000002,373634.69000000006,92280.18,232126.62,57312.69,6.157458332690916,1.8019755161195827,5.7607223361445605,1.4227814181532246,3.57894232103486,14.350897504971554,93.55682206666312,29.264924239155807,58.12369532463894
AK,2025Q2,19,91.0,66569.0,38.50144592249856,731.5274725274726,400493.96,124967.54000000002,376058.86,102254.90999999996,228746.26,50166.18,6.016223166939567,1.8772632907209064,5.6491589178145984,1.5360739984076668,3.436227973981884,12.526076548070789,93.89875942198978,31.203351980639116,57.11603241157494
AK,2025Q3,18,92.0,65716.0,39.68357487922705,714.304347826087,392760.93,117859.34,370037.5,96206.07000000002,228178.99,47543.80999999998,5.9766408484996045,1.7934649096110538,5.630858542820621,1.4639672225941935,3.472198399172196,12.105025313999532,94.21443726594698,30.007908373167368,58.0961527919796
AK,2025Q4,13,92.0,51310.0,42.90133779264214,557.7173913043479,297532.33999999997,90306.31999999999,281609.83,75535.92,174842.71000000002,43048.59,5.798720327421554,1.7600140323523679,5.488400506723836,1.472148119274995,3.4075757162346525,14.468541470147414,94.64847754029026,30.351766130700284,58.764270801621116
AL,2017Q1,214,90.0,1954065.0,101.45716510903428,21711.83333333333,7776416.090000001,1010072.57,7198695.440000001,608338.79,4825446.119999998,25788.3,3.97960973150842,0.5169083781757515,3.683959049468673,0.3113196285691622,2.4694399213946303,0.3316219155654774,92.57086242153486,12.988921352843915,62.05231386994877
AL,2017Q2,205,91.0,1852421.0,99.29890109890108,20356.274725274725,7429178.650000001,971424.6100000002,6853314.2,567556.0099999999,4606970.37,24014.66,4.010523876591769,0.5244081178090727,3.699652616764764,0.306386080701957,2.486999645329005,0.3232478465166535,92.24861216656836,13.075800916431051,62.01183989565252
AL,2017Q3,214,92.0,1979537.0,100.5453575782202,21516.70652173913,7847296.349999996,1020648.8200000002,7274949.27,615394.79,4900733.76,18727.54,3.9642079688331138,0.5155997690369012,3.6750761769039935,0.3108781447378857,2.475696973585237,0.238649582795481,92.7064423914614,13.00637537411214,62.45123850840682
AL,2017Q4,213,92.0,1976318.0,100.85313329250867,21481.717391304348,7946181.260000002,1018218.8499999996,7360692.929999999,602690.5400000004,4972716.610000001,14141.76,4.020699735568872,0.5152100269288645,3.724447649619139,0.3049562570396061,2.516152061560944,0.1779692601676191,92.63182765604314,12.813939384010473,62.57995441196367
AL,2018Q1,215,90.0,1945671.0,100.5514728682171,21618.566666666666,7801004.6,1033530.15,7228555.299999999,625003.8600000001,4814634.150000001,16018.14,4.009416083191865,0.5311947138031045,3.7151991780727567,0.3212279259957105,2.474536625153996,0.2053343232229346,92.6618515261483,13.248680176396771,61.71812986753016
AL,2018Q2,215,91.0,1964382.0,100.40286225402517,21586.615384615383,7788905.659999996,1037277.9699999996,7239666.970000002,641036.0199999998,4824835.880000003,24095.69,3.9650667029121607,0.5280429010243424,3.685467984332987,0.3263296140974616,2.456159687881483,0.3093591199049137,92.94844855008816,13.31737750178374,61.94497777496517
AL,2018Q3,217,92.0,2016123.0,100.98792827088766,21914.380434782608,7991122.279999997,1064792.65,7426591.029999999,657097.4299999995,4970677.29,19347.39,3.9636085099966607,0.5281387345910938,3.683600172211715,0.3259213004365306,2.465463312506231,0.242111049263033,92.93551981537192,13.324694738621872,62.20249316470229
AL,2018Q4,218,92.0,2029961.0,101.21464898284805,22064.793478260868,7969961.610000001,1089212.4300000002,7403793.07,678657.6400000001,4936232.769999999,17728.949999999997,3.926164891837824,0.5365681557428936,3.647258774922277,0.3343205312811429,2.4316884757884503,0.2224471191649817,92.89621998568197,13.666470220300097,61.93546483092781
AL,2019Q1,222,90.0,2025433.0,101.37302302302304,22504.81111111111,7826201.809999998,1100304.2600000005,7264366.069999997,689651.08,4804973.870000003,23767.38,3.863964796663231,0.543243968079912,3.586574362124048,0.3404956273547433,2.372319336161701,0.3036898431322205,92.82109312230986,14.05923699276547,61.39598730843365
AL,2019Q2,221,91.0,2038764.0,101.37556561085977,22404.0,7899715.539999999,1117625.0800000003,7321647.680000002,692622.8800000001,4860316.119999998,23330.06000000001,3.8747572254562073,0.5481875685464331,3.5912188365107496,0.3397268541135708,2.3839522965875397,0.2953278492354423,92.682421828065,14.14766233468706,61.52520423539198
AL,2019Q3,223,92.0,2074198.0,101.10148177032562,22545.630434782608,8066230.270000002,1134864.7799999996,7483282.71,713781.5700000001,4999210.980000001,22291.8,3.888842950383716,0.5471342562281901,3.607795740811629,0.3441241241192982,2.4101898565132167,0.2763595788097925,92.7729863828943,14.069332786354972,61.97704271589063
AL,2019Q4,224,92.0,2083097.0,101.08195846273294,22642.35869565217,8055763.68,1150788.0500000005,7483297.85,732620.7900000003,4992151.349999998,46259.94000000001,3.86720526216494,0.5524409328994282,3.592390488777047,0.3516978758070316,2.3965045074713265,0.5742464878264653,92.89371122664312,14.285275682267784,61.96993293626505
AL,2020Q1,191,91.0,1735189.0,99.8325182670733,19068.01098901099,6750485.629999999,972000.6100000002,6246873.42,616919.0200000003,4149601.180000001,24175.41,3.890346025706709,0.5601698777481878,3.6001112386028264,0.3555341925288832,2.391440459800057,0.3581284566040918,92.53961510914291,14.398973100250869,61.47115048373197
AL,2020Q2,222,91.0,1879494.0,93.03504603504604,20653.78021978022,7451381.510000006,1110609.84,6875752.780000001,693976.9900000006,4514940.05,37607.25000000001,3.964567862414036,0.5909089574108776,3.6582999360466175,0.3692360763056442,2.402210408758953,0.5047017113474838,92.27487239477011,14.904750729908592,60.59198611614232
AL,2020Q3,222,92.0,1798909.0,88.07819232275759,19553.35869565217,7133708.410000002,1108048.6000000006,6571231.100000001,700575.7800000004,4269931.379999999,77952.84999999999,3.9655749179085777,0.615955893266419,3.652898006513949,0.389444813495291,2.373622779140023,1.0927395054544986,92.11521865385578,15.532574872933449,59.85570385824051
AL,2020Q4,222,92.0,1767794.0,86.55473952213077,19215.152173913044,7088325.53,1073101.65,6541199.520000002,678074.3099999999,4262804.769999999,120957.65,4.0097010907379484,0.6070286752868265,3.700204616601257,0.3835708855217293,2.411369633565901,1.706434749477427,92.28130807925808,15.139000677357435,60.138388847386906
AL,2021Q1,221,90.0,1667110.0,83.81649069884367,18523.444444444445,6644752.170000001,1029508.7499999998,6107485.850000001,644681.6400000001,3939031.78,123749.03,3.985791081572302,0.6175409840982298,3.66351701447415,0.3867061201720343,2.3627905657095214,1.8623573435696696,91.91442650900252,15.493561289585305,59.2803415270189
AL,2021Q2,223,91.0,1750192.0,86.24609471246244,19232.879120879123,6565269.179999998,1045873.1200000003,6022964.3699999945,658972.3999999999,3871339.14,136972.36000000004,3.751170831543052,0.5975762202089829,3.441316364147473,0.3765143481400897,2.2119511116494643,2.0863175026739738,91.73979321895824,15.930392057435805,58.96695221261287
AL,2021Q3,220,92.0,1784718.0,88.17776679841906,19399.10869565217,6563310.8100000005,1021575.2200000002,6041539.009999999,650568.4899999995,3927472.0100000016,187342.31000000003,3.677505807640199,0.5724014774322891,3.3851504887606887,0.3645217283626878,2.200612091097866,2.8543872966454877,92.05017383596982,15.564937416090464,59.8397992064618
AL,2021Q4,216,91.80555555555556,1779486.0,89.92242039191667,19383.206051437217,6564520.640000003,959792.2,6067956.679999998,606583.6400000002,4016185.829999999,236609.96,3.688998193860476,0.5393648502994685,3.409949097660784,0.3408757585055461,2.2569358960958383,3.604375292207168,92.43564020540568,14.620903073282124,61.180184361489
AL,2022Q1,187,90.0,1451836.0,86.2647653000594,16131.511111111113,5236663.78,800982.6100000001,4869809.97,527592.8599999998,3142354.850000001,262029.7,3.6069251485705,0.5517032295658739,3.3542424695351265,0.3633970090285678,2.164400696772914,5.003752599140516,92.99451281556212,15.295666165529536,60.0068093353895
AL,2022Q2,220,91.0,1823806.0,91.09920079920082,20041.82417582417,6708230.460000001,975688.64,6249079.039999999,643843.7700000001,4136315.7600000007,326578.14,3.6781491342829233,0.534973917181981,3.4263946055666,0.3530220703298488,2.267958192921835,4.868320221663939,93.15540181963274,14.544649976142887,61.66031093690243
AL,2022Q3,214,92.0,1803873.0,91.62296830556689,19607.315217391304,6767381.760000004,981923.3200000004,6308928.699999998,651191.8700000001,4224414.780000003,278519.18000000005,3.751584374287992,0.544341713635051,3.4974350744204266,0.3609965169388311,2.341858201769195,4.11561206205692,93.22554754174227,14.509648706444484,62.42317826621326
AL,2022Q4,220,92.0,1867197.0,92.25281620553363,20295.619565217392,6898209.850000004,971288.73,6440720.65,648484.78,4353756.690000002,231256.27,3.694419951403095,0.5201854598095433,3.449406061599285,0.3473038891986223,2.331707200686377,3.3524099009542283,93.3680011198847,14.080301282803092,63.1142975448913
AL,2023Q1,220,90.0,1844450.0,93.1540404040404,20493.88888888889,6878334.510000001,1009631.4099999998,6386547.189999999,663421.1999999996,4304836.84,213227.59,3.729206272872673,0.5473888747323049,3.4625753964596484,0.3596851093822004,2.333940654395619,3.099988662807851,92.85019768542774,14.678428455786165,62.58545340796459
AL,2023Q2,219,91.0,1875168.0,94.09242811982536,20606.24175824176,7001014.050000002,997963.34,6507100.240000002,653856.3299999996,4431665.359999999,206606.29,3.7335396348487184,0.5321994295977748,3.4701425365620584,0.3486921331848664,2.3633431031246266,2.951090920893095,92.94511043010978,14.254554167049555,63.300335185015065
AL,2023Q3,223,92.0,1925822.0,93.86927276272176,20932.84782608696,7374412.719999999,1056845.9300000004,6869293.0,705510.38,4733361.050000002,143095.68,3.829228620298241,0.548776538018571,3.566940766072877,0.3663424657107458,2.457839327829884,1.9404349259150229,93.15037360697112,14.331255519964994,64.18627800913212
AL,2023Q4,220,92.0,1910041.0,94.36961462450586,20761.315217391304,7309072.830000002,1045508.74,6820861.430000001,708600.2899999998,4700148.870000001,108513.88000000002,3.8266575586597367,0.5473750249340197,3.57105498258938,0.3709869526360951,2.460758104145409,1.4846463090996451,93.32047427416316,14.304259436418826,64.30567842624713
AL,2024Q1,223,91.0,1936552.0,95.42955699009518,21280.79120879121,7339728.570000001,1095890.0300000005,6824466.919999999,740483.6800000002,4660979.410000001,111534.58000000002,3.7901014638388233,0.5658975488393808,3.524029780764988,0.3823722161862941,2.406844437949511,1.519600880826578,92.97982690932122,14.93093401953964,63.50343020927272
AL,2024Q2,222,91.0,1936720.0,95.8677358677359,21282.637362637364,7469188.150000003,1109756.91,6950385.19,752144.3900000005,4787429.910000001,104556.23999999998,3.856617451154531,0.5730084421083068,3.5887403393366104,0.3883599023090588,2.4719267163038543,1.3998340636257762,93.05409169536046,14.857798300341376,64.09571982732821
AL,2024Q3,223,92.0,1976108.0,96.32033534802106,21479.434782608696,7673824.700000002,1163590.859999999,7148837.580000001,799472.7299999997,4937213.829999997,97896.34000000004,3.883302279025236,0.5888295882613698,3.61763505840774,0.4045693504606022,2.498453439791751,1.2757177004577651,93.15872931004012,15.16311494579748,64.33837132088769
AL,2024Q4,223,92.0,1983155.0,96.66382335737958,21556.03260869565,7670921.229999999,1175279.84,7141470.99,801532.8800000001,4922889.399999998,82834.87,3.868039174951024,0.5926313576094656,3.601065468911911,0.4041705665971646,2.4823523123507734,1.0798555677516717,93.09795754479416,15.321234630902344,64.17598685210326
AL,2025Q1,223,90.0,1941474.0,96.73512705530644,21571.93333333333,7471413.340000002,1173580.2700000005,6937975.720000001,801100.2999999997,4746562.789999999,74570.36,3.848320059913242,0.6044790040968874,3.5735609748057406,0.4126247892065511,2.4448242881439564,0.9980756867080248,92.8602849859194,15.7076073373823,63.5296506028938
AL,2025Q2,224,91.0,1971372.0,96.71173469387747,21663.42857142857,7704376.219999999,1201017.0299999996,7162002.639999999,821045.9299999999,4925114.300000004,78042.86,3.908129069500834,0.6092290191805502,3.633004141278256,0.4164845244834562,2.4983180749244704,1.0129679259095166,92.96018828114808,15.58876404402795,63.926191548314655
AL,2025Q3,223,92.0,1996241.0,97.3016669916163,21698.27173913044,7817751.450000003,1223914.2999999998,7272744.430000003,840255.8400000001,5021555.030000003,69457.23000000001,3.916236291109141,0.6131094892851112,3.64321964632527,0.420919037330663,2.515505407413235,0.8884553371161472,93.02859622123188,15.655579584843409,64.23272806914322
AL,2025Q4,221,92.0,1993662.0,98.05538068070037,21670.239130434784,7825907.309999998,1232950.289999999,7285908.509999999,854899.5799999995,5016012.509999998,65846.67,3.9253932261336164,0.6184349654053691,3.6545354779295582,0.4288086847218834,2.51597939369863,0.8413934307126367,93.09985694169947,15.754726463786849,64.09496447256029
AR,2017Q1,193,90.0,1365357.0,78.6043177892919,15170.633333333331,5508598.72,436424.9,5148213.940000001,230998.0000000001,3675012.7300000014,146531.19,4.034548268328356,0.3196416028921374,3.7705991473292335,0.1691850556301392,2.691613057976779,2.660044730940213,93.45777758885296,7.922611941499344,66.71411218713716
AR,2017Q2,201,91.0,1415707.0,77.39910338417802,15557.21978021978,5703479.600000001,449646.57,5304016.040000001,219187.20999999996,3817343.9700000007,140650.69000000006,4.028714698733566,0.3176127334257724,3.746549278911527,0.1548252639847086,2.6964223317395484,2.4660505492120994,92.99614291598414,7.88372364827955,66.93008895832642
AR,2017Q3,211,92.0,1513803.0,77.9828456624768,16454.380434782608,6192347.94,470368.67999999993,5791166.450000003,230876.11000000007,4157721.9299999992,107403.06,4.09059034762119,0.3107198757037738,3.825574694990037,0.1525139730863263,2.746540950176476,1.7344480807711204,93.52133481698384,7.595966579358587,67.14289911170592
AR,2017Q4,177,92.0,1277741.0,78.46604028494232,13888.489130434782,5169111.429999999,404518.53000000014,4804305.050000001,197998.64,3467377.1700000004,128457.96000000002,4.045507994186615,0.316588831382886,3.759999131279344,0.1549599175419744,2.713677631069208,2.485107193752255,92.94257078919271,7.825687944204373,67.0787855312301
AR,2018Q1,212,90.0,1486905.0,77.93003144654087,16521.166666666668,6078588.610000001,492378.0100000001,5653864.849999997,251276.52,4047325.639999998,160718.88999999996,4.088081356912514,0.3311428840443741,3.802438521627136,0.1689929887921555,2.7219799785460386,2.6440165688396524,93.01278985550556,8.100202885748507,66.58331233901346
AR,2018Q2,207,91.0,1461827.0,77.60402399532836,16064.032967032968,6068421.180000002,472086.62,5652392.970000001,237394.73,4069360.140000001,66903.99999999997,4.151258103729102,0.3229428790137273,3.866663408187153,0.1623959127858495,2.7837494724067904,1.1024943393925726,93.14437482732536,7.779397737847852,67.05797141127242
AR,2018Q3,207,92.0,1488656.0,78.16929216551144,16181.04347826087,6232981.200000002,481325.1,5829068.01,247756.35,4196370.550000002,37048.15,4.186985576251331,0.3233286266269708,3.915658157425221,0.1664295512193549,2.818898758343097,0.5943889258000647,93.51974316880656,7.72222929214033,67.32525601071924
AR,2018Q4,217,92.0,1553557.0,77.81792226006812,16886.489130434784,6451333.860000001,513379.37000000005,6025724.920000001,258820.23,4327919.039999997,36018.77000000001,4.152621281356269,0.3304541577811435,3.878663557243153,0.1665984769145902,2.785812841112361,0.5583150830764787,93.40277608885056,7.957724420109301,67.0856466882648
AR,2019Q1,220,90.0,1518636.0,76.69878787878784,16873.733333333334,6226829.19,531290.5999999999,5799650.139999999,276688.61999999994,4128586.21,35649.110000000015,4.100277610961416,0.3498472313312735,3.818986340373861,0.1821954833152907,2.718614737172041,0.5725082367322816,93.13970181346822,8.532281580057278,66.30318712821476
AR,2019Q2,218,91.0,1531558.0,77.20324629498941,16830.30769230769,6159747.659999998,521640.64,5746723.209999999,281085.58,4102404.96,43738.67000000001,4.021883376274355,0.3405947668974991,3.752207366616216,0.1835291774780974,2.678582828727348,0.7100724317658172,93.29478295544337,8.468539115448117,66.60021134696939
AR,2019Q3,219,92.0,1569725.0,77.9097180861624,17062.228260869564,6410679.339999999,539056.78,5976581.299999998,290110.91,4261979.619999999,39864.44999999998,4.083950590071509,0.3434084186720604,3.807406583955787,0.184816391406138,2.7151122776282466,0.6218443925476389,93.2285173383824,8.408730984819467,66.48249575371835
AR,2019Q4,218,92.0,1559374.0,77.75099720781809,16949.717391304348,6409651.530000001,543832.9399999998,5990184.759999999,296566.05,4256283.920000002,43159.22,4.110400410677618,0.3487508064133426,3.841403511922091,0.1901827592354368,2.7294824205097696,0.6733473699466466,93.45570085929457,8.484594481534938,66.40429514894394
AR,2020Q1,208,91.0,1479271.0,78.15252535925609,16255.725274725277,6044165.58,540743.1200000001,5617585.98,293554.31000000006,3988718.119999999,28521.63,4.085908248049208,0.3655470295841668,3.797536746140498,0.198445254453038,2.6964079739276974,0.4718869730236608,92.94229129970329,8.94653054822499,65.99286646280129
AR,2020Q2,208,91.0,1414729.0,74.74265638207945,15546.472527472528,5905910.87,554703.8499999999,5470374.780000001,287902.0899999999,3848688.52,40459.240000000005,4.174588115462396,0.3920919483519458,3.8667297977209776,0.2035033494047269,2.7204422331061284,0.68506350486119,92.62542053906752,9.392350514764876,65.16672203012776
AR,2020Q3,213,92.0,1400585.0,71.47300469483575,15223.75,5856490.020000002,566853.58,5397855.199999999,293454.73000000004,3773770.46,47995.44999999999,4.181459904254296,0.4047262965118147,3.854000435532295,0.2095229707586473,2.694424444071584,0.8195258565470922,92.16877654646795,9.679066780002806,64.43740955952313
AR,2020Q4,211,92.0,1292824.0,66.5992169791881,14052.434782608696,5678383.310000001,538877.1099999998,5237868.160000003,271661.6300000001,3642427.67,45155.00999999999,4.392232283744733,0.4168217096836071,4.051493598509931,0.2101304044479373,2.817419594623862,0.7952089095584493,92.24224350574885,9.489974180696858,64.14550535159273
AR,2021Q1,214,90.0,1225811.0,63.645430944963664,13620.122222222222,5206889.0200000005,518103.7100000001,4775365.329999998,257626.7100000001,3300651.039999999,50597.670000000006,4.247709491920044,0.4226619845963204,3.895678314193622,0.2101683783225963,2.692626383675786,0.9717447367449366,91.71244694591162,9.9503505454011,63.39007855404605
AR,2021Q2,216,91.0,1300022.0,66.13868538868537,14285.956043956045,5207554.810000001,516108.0500000004,4759044.8900000015,254903.8500000001,3297452.7300000004,61645.76000000002,4.005743602800569,0.3969994738550581,3.660741810523208,0.1960765663965687,2.5364591753062644,1.1837755386006203,91.3873221432306,9.910755984918769,63.32055735002432
AR,2021Q3,219,92.0,1368001.0,67.89760770299785,14869.576086956522,5280427.58,511150.07,4840809.070000002,254149.72000000003,3363354.4200000004,78061.71999999999,3.859958859679196,0.3736474388542113,3.538600534648733,0.1857818232589011,2.45859061506534,1.4783219505871907,91.67456605853124,9.680088634034442,63.69473625088521
AR,2021Q4,213,88.25352112676056,1301776.0,69.3221252397011,14750.414299393551,5048761.44,472656.0600000002,4642905.899999999,232758.9,3248786.56,86289.81,3.8783642039797934,0.3630855538894558,3.5665935614114868,0.1788010379665933,2.495657133024422,1.709128288699654,91.96128506321344,9.361822015500108,64.3481891273516
AR,2022Q1,208,90.0,1292741.0,69.05667735042734,14363.788888888888,4936984.229999999,477971.8900000001,4514121.319999998,234127.74,3134585.100000001,103652.63000000003,3.8190049128170287,0.3697352292531915,3.491899243545303,0.1811095493992996,2.4247587877231407,2.0995130867574203,91.4347931793981,9.681454664075364,63.491900195921865
AR,2022Q2,215,91.0,1375158.0,70.28663429593664,15111.626373626374,5323897.909999998,495130.05000000016,4876525.850000001,241202.25000000003,3433687.7299999995,181202.2699999999,3.871480884378376,0.3600532084313222,3.54615676889492,0.175399663165978,2.496940518834926,3.403563950008199,91.5969076123776,9.300141707638424,64.49574706439103
AR,2022Q3,215,92.0,1413818.0,71.47714863498489,15367.58695652174,5491655.339999998,503323.2600000002,5020112.829999998,237378.17000000007,3555471.83,176575.96999999994,3.884273180847887,0.3560028659983111,3.5507489860788293,0.1678986757842947,2.51480164349301,3.2153505467442534,91.41347224460011,9.165237598468812,64.74317140958816
AR,2022Q4,214,92.0,1422969.0,72.27595489638357,15467.054347826086,5500841.620000001,500169.18000000005,5042121.109999998,237919.63999999996,3579405.0900000003,170242.69999999995,3.8657494435929394,0.351496891358842,3.5433808536939297,0.1671994540991405,2.5154483969784307,3.094848238877307,91.6609031546703,9.092593725685198,65.07013539502707
AR,2023Q1,215,90.0,1410505.0,72.89431524547803,15672.277777777776,5452720.110000001,507217.09000000026,4979810.629999999,239836.80000000013,3539565.399999998,145120.93000000002,3.865792825973677,0.3595996398453038,3.530516113023349,0.1700361218145275,2.5094313029730477,2.661441025257392,91.32709050786026,9.302092896163712,64.91375549441135
AR,2023Q2,215,91.0,1433527.0,73.26997188857652,15753.043956043955,5635753.159999999,513078.87999999966,5162181.880000001,245096.05000000008,3706994.790000001,117434.98000000004,3.931389614566031,0.357913649341798,3.6010356833181385,0.1709741427960548,2.585926034180033,2.083749530293481,91.59701877361856,9.103998444105024,65.77638666488369
AR,2023Q3,214,92.0,1461252.0,74.22043884599753,15883.173913043478,5833015.100000001,523015.0099999998,5353641.510000004,250466.32,3872868.219999999,128343.48,3.9917927229526464,0.3579225280786611,3.663735967512793,0.1714052880680402,2.6503766769865837,2.200293978323492,91.7817186861046,8.96646075886208,66.395648795766
AR,2023Q4,211,92.0,1455071.0,74.95729445703691,15815.989130434782,5848443.290000002,521534.32,5355417.150000004,244411.43999999992,3907389.110000005,146567.06000000003,4.019352519567775,0.3584253414438196,3.680519472932939,0.1679721745536815,2.6853597590770515,2.506086709442984,91.56995946523068,8.917489563278297,66.81075486670238
AR,2024Q1,217,91.0,1464883.0,74.18255937610776,16097.615384615385,5832562.52,565783.0,5307780.449999996,263538.09,3850612.64,140611.61000000002,3.981589328294478,0.3862308457398987,3.623347700806137,0.1799038489763346,2.628614462725009,2.410803305028268,91.00254702456228,9.70041895067419,66.01922614281723
AR,2024Q2,216,91.0,1465460.0,74.55535205535206,16103.956043956045,5972447.830000001,566287.4299999998,5454613.33,267577.13000000006,3990219.11,136884.64000000004,4.075476526141963,0.3864229866390074,3.7221168302103096,0.1825891733653597,2.722844096734132,2.291935298495525,91.32961032495112,9.48166390262131,66.81044730029897
AR,2024Q3,216,92.0,1504428.0,75.70591787439615,16352.478260869566,6124103.720000001,572078.2300000001,5605119.21,270707.65999999986,4097377.02,131849.24999999997,4.07071905069568,0.3802629504369768,3.72574773269309,0.1799405887154452,2.7235447758217743,2.152955861433385,91.52554343086794,9.34141967798024,66.9057417597101
AR,2024Q4,217,92.0,1513568.0,75.81486676016831,16451.82608695652,6187701.230000003,587751.6900000002,5664458.220000001,278844.57000000007,4142864.95,118809.96,4.088155424797566,0.3883219584452104,3.7424537384511294,0.184229958614347,2.737151518795323,1.9200985242139743,91.54382232511246,9.49870829493815,66.95321567748024
AR,2025Q1,216,90.0,1489013.0,76.59531893004113,16544.588888888888,5995292.580000001,596242.9000000001,5466461.100000003,283103.0399999999,3982228.66,119517.04,4.026353416659224,0.4004282702703066,3.671197699415656,0.1901279841075933,2.674408255670031,1.9935147185093671,91.17922148179802,9.945184359959962,66.42259083876101
AR,2025Q2,216,91.0,1506817.0,76.65939153439149,16558.428571428572,6211932.710000002,617548.1000000001,5673415.700000004,297165.25000000006,4164029.55,117512.83,4.122552844837828,0.409836164577384,3.765165710235552,0.1972138952507172,2.763460692307029,1.891727349377549,91.33092653864246,9.9413198569564,67.03275364359185
AR,2025Q3,218,92.0,1540436.0,76.80674112485038,16743.869565217392,6321843.019999996,601782.0999999999,5802956.239999997,296285.42,4257083.48,123490.79000000002,4.103930977982854,0.3906569958115753,3.767086876702439,0.192338675543807,2.763557512288729,1.9533985518039656,91.79215968573672,9.519092740774829,67.33927853842854
AR,2025Q4,219,92.0,1553074.0,77.0832837006154,16881.239130434784,6364578.26,597381.9500000002,5841351.220000001,290053.8500000001,4289997.420000001,122824.10000000002,4.098052159781182,0.3846448720408687,3.7611544717122305,0.18676112664303188,2.7622620815234824,1.929807364800948,91.7790775975155,9.386041393416697,67.40426851157929
AZ,2017Q1,135,90.0,1039175.0,85.52880658436217,11546.388888888889,4066408.1799999992,638506.6000000003,3820320.2799999984,479073.54,2375827.4300000006,37720.70999999999,3.913112016744051,0.6144360670724376,3.6763011812254898,0.461013342314817,2.2862630740731835,0.9276174041141142,93.94827353509795,15.701980021100598,58.42569965516844
