CY_Qtr,CMS_Region_Number,CMS_Region_Name,Facility_Count,Census,Total_Nurse_HPRD,Nurse_Care_HPRD,Total_RN_HPRD,Direct_Care_RN_HPRD,Contract_Percentage
2025Q4,5,Chicago,3149,238613.1304347826,3.6932424424691828,3.4121476691759756,0.691113952510358,0.48481441124818775,4.642482470255358
2017Q1,6,Dallas,1725,139480.74444444446,3.387301490520357,3.1178410863084496,0.29382740763818693,0.16058728058600205,1.0521092049226113
2017Q2,6,Dallas,1875,148161.58241758242,3.470577088245801,3.192306518781395,0.3006920510900484,0.16379433235351012,7.374016696755649
2017Q3,6,Dallas,1915,152391.46739130435,3.458450837606094,3.187495141766967,0.2985117647876983,0.16549984076336594,0.9345970510635565
2017Q4,6,Dallas,1800,143398.48913043478,3.4623570415399914,3.1847799765339233,0.30312927164580367,0.1676050373764625,1.0333373659281382
2018Q1,6,Dallas,1940,152981.3111111111,3.4788282613751353,3.1928873722992135,0.3139269793158467,0.17465868743008411,1.105385421792382
2018Q2,6,Dallas,1940,152308.8131868132,3.501806047314803,3.2172106532837894,0.31497508243445826,0.1761495030844649,1.0853851403148331
2018Q3,6,Dallas,1983,154848.9456521739,3.5386422785234677,3.258328742955179,0.32027592879259675,0.1838532025214192,0.9356707483735692
2018Q4,6,Dallas,2002,156013.28260869568,3.530420319563089,3.248107025028944,0.32346787432118046,0.18427432809162994,1.1449415850165587
2019Q1,6,Dallas,2010,156461.94444444444,3.4856512911375326,3.1960812004338988,0.3347835551065842,0.19176174611149674,1.2516962312735143
2019Q2,6,Dallas,2008,156382.1978021978,3.5043340069904816,3.218912718066049,0.3399377202092926,0.19869786687729005,1.4940283337602116
2019Q3,6,Dallas,2009,156645.32608695654,3.5269231752428802,3.242469242688239,0.345302013618414,0.2048381132397545,1.3039275106982
2019Q4,6,Dallas,1989,155321.59782608697,3.526938653300472,3.2475229962909333,0.346252704854241,0.20755707005387886,1.378505322732075
2020Q1,6,Dallas,1644,126307.7252747253,3.5517152248872748,3.2636113232265527,0.3615831890769473,0.2171782459078879,1.3706517859098468
2020Q2,6,Dallas,1969,141776.03296703298,3.66944669192293,3.358913003088995,0.37519429925810077,0.22047851901377652,1.7117439047710317
2020Q3,6,Dallas,1958,133618.1195652174,3.699921096518819,3.38330862930511,0.39609178233198206,0.23674522713049762,2.190732584806022
2020Q4,6,Dallas,1931,127259.19565217392,3.7913716588004354,3.4793985315488403,0.39787201249486864,0.24170663160413977,2.6118058097314636
2021Q1,6,Dallas,1993,128394.88888888888,3.722039773130464,3.409402449387911,0.3939159078675683,0.23725674005715008,3.2605684908897294
2021Q2,6,Dallas,2001,132154.24175824175,3.5451210357261544,3.2406903288831037,0.3778041243182708,0.22564940267931996,3.6593649230957204
2021Q3,6,Dallas,2001,135212.58695652173,3.448618659923449,3.1531649918751117,0.36452698962455093,0.21801406287908298,4.654360350392208
2021Q4,6,Dallas,1951,133387.0252083092,3.443131910352561,3.1611383014291103,0.3466031859881806,0.20816603738362988,5.294063533301548
2022Q1,6,Dallas,1984,136685.93333333332,3.411620168343748,3.1230153667767486,0.3457147163156025,0.2052582579008782,6.584910825403813
2022Q2,6,Dallas,1970,136920.68131868134,3.4620361463788054,3.1743531114749834,0.33826888785052556,0.199192737882573,6.808480125259093
2022Q3,6,Dallas,1966,138853.8804347826,3.4537244720110447,3.1648515294894337,0.33284710616579505,0.19466471988030565,6.796945274375614
